intento: 118 tiempo: 0.014 [0.0607944269407949 0.0102767145929376 0.0130613476354172 0.0152240997880593 0.0114293167997641;0.0102767145929376 0.0544476156997972 0.00974395403636632 0.0132115906395618 0.0107585480456883;0.0130613476354172 0.00974395403636632 0.0562896414792593 0.0148814965167978 0.00922120003426573;0.0152240997880593 0.0132115906395618 0.0148814965167978 0.064649494907607 0.0152706318996419;0.0114293167997641 0.0107585480456883 0.00922120003426573 0.0152706318996419 0.0512769638120095]
intento: 120 tiempo: 0.012 [0.0488447056442526 0.0114100874257122 0.0060859247499115 0.00890184806570014 0.00952770568523936;0.0114100874257122 0.0498613729967761 0.0102477273918141 0.0109638150611484 0.0112385088581197;0.0060859247499115 0.0102477273918141 0.0422419991944817 0.00864904365185405 0.00715143785795983;0.00890184806570014 0.0109638150611484 0.00864904365185405 0.0510390953213111 0.0111338080609071;0.00952770568523936 0.0112385088581197 0.00715143785795983 0.0111338080609071 0.04716131302336]
intento: 122 tiempo: 0.02 [0.0576057550952732 0.012710188937231 0.0131584159880399 0.0126716540241307 0.015575398093195;0.012710188937231 0.0620905857270766 0.012039737715781 0.0115869690618604 0.0136498527041525;0.0131584159880399 0.012039737715781 0.0543185023459177 0.014142757763081 0.0124450524290891;0.0126716540241307 0.0115869690618604 0.014142757763081 0.0564602396793188 0.0132010953266793;0.015575398093195 0.0136498527041525 0.0124450524290891 0.0132010953266793 0.0604275905833579]
intento: 124 tiempo: 0.013 [0.0560336317600469 0.0110751649442188 0.0107835947500251 0.00770616501840579 0.009760159092748;0.0110751649442188 0.0624955094715494 0.0155410918502835 0.013683858364046 0.0132276151454969;0.0107835947500251 0.0155410918502835 0.0522170741170171 0.00909176085067491 0.01412665043979;0.00770616501840579 0.013683858364046 0.00909176085067491 0.052892896572645 0.00952652221171894;0.009760159092748 0.0132276151454969 0.01412665043979 0.00952652221171894 0.0519279332856522]
intento: 126 tiempo: 0.013 [0.0656090663185027 0.0136103076922059 0.0174740752397204 0.0131068685953861 0.0156410047727436;0.0136103076922059 0.0630482591299497 0.0142861854427573 0.0153686948062032 0.0128775518055638;0.0174740752397204 0.0142861854427573 0.0626087739152827 0.0166911783476073 0.0143533427845914;0.0131068685953861 0.0153686948062032 0.0166911783476073 0.0642695309422479 0.0128850143859674;0.0156410047727436 0.0128775518055638 0.0143533427845914 0.0128850143859674 0.0694772120890585]
intento: 128 tiempo: 0.013 [0.05724019415521 0.0158556027492971 0.0144425036336724 0.0152607995076856 0.0137612922434723;0.0158556027492971 0.0607607482852453 0.0104384553246336 0.0135699936145786 0.0139611807103962;0.0144425036336724 0.0104384553246336 0.0587797311512592 0.0124589614374013 0.0133523545792401;0.0152607995076856 0.0135699936145786 0.0124589614374013 0.0565276084371546 0.0129683303739271;0.0137612922434723 0.0139611807103962 0.0133523545792401 0.0129683303739271 0.0549593657283848]
intento: 130 tiempo: 0.013 [0.0527633420441722 0.0120360616995809 0.0128028795851695 0.00909040941517524 0.0105364585668614;0.0120360616995809 0.0599333872919318 0.0147869997953391 0.0116764901627309 0.0133781321000237;0.0128028795851695 0.0147869997953391 0.0574057387575104 0.0108030425111345 0.0142471904300706;0.00909040941517524 0.0116764901627309 0.0108030425111345 0.0533303539415164 0.00966577232870627;0.0105364585668614 0.0133781321000237 0.0142471904300706 0.00966577232870627 0.0530235496133068]
intento: 132 tiempo: 0.013 [0.0547454946008306 0.0114720200276477 0.00857382532638322 0.0123499778639747 0.0141432328739411;0.0114720200276477 0.0597097138397675 0.0152375549332343 0.0156768446031174 0.0171178231396673;0.00857382532638322 0.0152375549332343 0.0636391174121538 0.0126526142529549 0.0167620392845662;0.0123499778639747 0.0156768446031174 0.0126526142529549 0.0646730272789317 0.0161661664730187;0.0141432328739411 0.0171178231396673 0.0167620392845662 0.0161661664730187 0.0639388340041582]
intento: 134 tiempo: 0.013 [0.0614372853301065 0.0163040877180619 0.0127236628388095 0.0101561943391216 0.0115028016533532;0.0163040877180619 0.0609560063916359 0.0118846192700065 0.0137943951863995 0.00986158042699172;0.0127236628388095 0.0118846192700065 0.0587012155969907 0.0134165928598109 0.013540559548532;0.0101561943391216 0.0137943951863995 0.0134165928598109 0.0583456741858181 0.0124652714714746;0.0115028016533532 0.00986158042699172 0.013540559548532 0.0124652714714746 0.0530912884156612]
intento: 136 tiempo: 0.013 [0.052861319470208 0.0127524146788425 0.0121435670772342 0.0128197662527146 0.0101830006016624;0.0127524146788425 0.0633224966619971 0.0170349020492186 0.0175417605901153 0.0142484108460148;0.0121435670772342 0.0170349020492186 0.0596848734916996 0.0215924657350967 0.0138695552701799;0.0128197662527146 0.0175417605901153 0.0215924657350967 0.0689118137458951 0.0174883923213897;0.0101830006016624 0.0142484108460148 0.0138695552701799 0.0174883923213897 0.0579545351757802]
intento: 138 tiempo: 0.012 [0.0718290811373282 0.0181482675775271 0.0178757383401955 0.0166395878789652 0.0241874498451216;0.0181482675775271 0.072351225613834 0.0168055731682664 0.0165983756593229 0.0188636001924766;0.0178757383401955 0.0168055731682664 0.0813579867662482 0.0127766597899661 0.0271076700807437;0.0166395878789652 0.0165983756593229 0.0127766597899661 0.0704155216883709 0.0179092010988826;0.0241874498451216 0.0188636001924766 0.0271076700807437 0.0179092010988826 0.0791209989806899]
intento: 140 tiempo: 0.013 [0.0465771780688297 0.00844426212363284 0.0108310626618632 0.00767721830195852 0.0104224302066786;0.00844426212363284 0.0439684819098356 0.00637833253232332 0.00692356062916207 0.00915951583829573;0.0108310626618632 0.00637833253232332 0.0453695097854335 0.0095878491737355 0.00854431950116513;0.00767721830195852 0.00692356062916207 0.0095878491737355 0.0441313655306824 0.00931173121413279;0.0104224302066786 0.00915951583829573 0.00854431950116513 0.00931173121413279 0.0478863520723205]
intento: 142 tiempo: 0.014 [0.0659879484659248 0.0154492492040043 0.00902543044892426 0.0174796355151894 0.0133872001454284;0.0154492492040043 0.0641014745423873 0.0138538111191391 0.0172988345197885 0.0145221737975482;0.00902543044892426 0.0138538111191391 0.0680209355286543 0.0187087439769827 0.016867028479317;0.0174796355151894 0.0172988345197885 0.0187087439769827 0.073284372822314 0.0179673738325087;0.0133872001454284 0.0145221737975482 0.016867028479317 0.0179673738325087 0.0635644594492085]
intento: 144 tiempo: 0.013 [0.0620999283737428 0.0104351581956245 0.0163148142726311 0.0154119356496872 0.0168955291334108;0.0104351581956245 0.0571291822547402 0.0131803704978949 0.0107639040782648 0.0114699457033474;0.0163148142726311 0.0131803704978949 0.0614105099413862 0.00965828967755599 0.0159475628838178;0.0154119356496872 0.0107639040782648 0.00965828967755599 0.0631512305852109 0.0142751190579149;0.0168955291334108 0.0114699457033474 0.0159475628838178 0.0142751190579149 0.0624805745996891]
intento: 146 tiempo: 0.016 [0.0487695478503962 0.0107282207899133 0.0102575849658051 0.0102107718244307 0.00953000133657431;0.0107282207899133 0.0573707082027975 0.0149466098105428 0.0144221753270355 0.0119915678770075;0.0102575849658051 0.0149466098105428 0.0621483354203132 0.0137407401326242 0.0169510746822616;0.0102107718244307 0.0144221753270355 0.0137407401326242 0.0572273517248378 0.00996939400802992;0.00953000133657431 0.0119915678770075 0.0169510746822616 0.00996939400802992 0.0531950317593296]
intento: 148 tiempo: 0.012 [0.0564211543604538 0.0122831797984787 0.00954831230198276 0.0119233697394607 0.0106581692050088;0.0122831797984787 0.0576027787209754 0.00990629780556364 0.0129148576799977 0.0159027570205565;0.00954831230198276 0.00990629780556364 0.0548851968856993 0.0139409842944612 0.013588426296228;0.0119233697394607 0.0129148576799977 0.0139409842944612 0.0601287296980629 0.013255503174762;0.0106581692050088 0.0159027570205565 0.013588426296228 0.013255503174762 0.0610604623886329]
intento: 150 tiempo: 0.012 [0.0656507777878243 0.0169914264202303 0.0160150434348362 0.0152278874590916 0.0134773133293549;0.0169914264202303 0.0691831044624673 0.0125434808219938 0.018743848220124 0.0152346223290113;0.0160150434348362 0.0125434808219938 0.0696428540659935 0.0146941082284084 0.0178661642732971;0.0152278874590916 0.018743848220124 0.0146941082284084 0.0693994240945011 0.0146228874739562;0.0134773133293549 0.0152346223290113 0.0178661642732971 0.0146228874739562 0.0629480809288106]
intento: 152 tiempo: 0.012 [0.0694483334953482 0.0126249942992862 0.0211427911678328 0.0213461715657902 0.0172884630829231;0.0126249942992862 0.0628389068467273 0.0164029192300843 0.0152474120138812 0.016973296700388;0.0211427911678328 0.0164029192300843 0.0777974149112891 0.0203447489539646 0.0171680840942261;0.0213461715657902 0.0152474120138812 0.0203447489539646 0.0678270667525592 0.0171092073908007;0.0172884630829231 0.016973296700388 0.0171680840942261 0.0171092073908007 0.0685972945952634]
intento: 154 tiempo: 0.012 [0.0656586522358169 0.0135879331561968 0.0190333619437271 0.0155557313024565 0.0173884697163352;0.0135879331561968 0.0558726035459202 0.0154723120159994 0.00935248544383971 0.0136870653043301;0.0190333619437271 0.0154723120159994 0.0650595722449854 0.0156311658127585 0.0165731088932896;0.0155557313024565 0.00935248544383971 0.0156311658127585 0.0583892722279708 0.0148405518746508;0.0173884697163352 0.0136870653043301 0.0165731088932896 0.0148405518746508 0.0626222800055444]
intento: 156 tiempo: 0.013 [0.05360628719983 0.00936636804151821 0.014921128364501 0.0120919188478421 0.0070319930268897;0.00936636804151821 0.0462516143669442 0.009678344414051 0.00818709068810882 0.00659554464241241;0.014921128364501 0.009678344414051 0.053966241069723 0.012346554223603 0.00952240262288058;0.0120919188478421 0.00818709068810882 0.012346554223603 0.0457702509879475 0.00637921965224421;0.0070319930268897 0.00659554464241241 0.00952240262288058 0.00637921965224421 0.0440955918200092]
intento: 158 tiempo: 0.012 [0.0594995704424317 0.0147839681089362 0.010966085146298 0.0135277294998271 0.0163942966112634;0.0147839681089362 0.064713147262126 0.015163165888296 0.0125546821509576 0.0153417936093363;0.010966085146298 0.015163165888296 0.056835991232986 0.0130072781148343 0.0160797213446771;0.0135277294998271 0.0125546821509576 0.0130072781148343 0.0633937490807299 0.0168587491579009;0.0163942966112634 0.0153417936093363 0.0160797213446771 0.0168587491579009 0.0686982856751037]
intento: 160 tiempo: 0.013 [0.0606939420112984 0.0161936089366613 0.0142029278318367 0.0161125872574093 0.00941026680644188;0.0161936089366613 0.0650844231164152 0.019052751313893 0.019784302985025 0.0172410419931766;0.0142029278318367 0.019052751313893 0.0631386873323391 0.0155347976834548 0.0145705378582874;0.0161125872574093 0.019784302985025 0.0155347976834548 0.0628890271548009 0.0115401758177001;0.00941026680644188 0.0172410419931766 0.0145705378582874 0.0115401758177001 0.0580772382321195]
intento: 162 tiempo: 0.012 [0.0465646277322487 0.00828406210299386 0.00864787362754835 0.00696743777968145 0.0100489738302451;0.00828406210299386 0.0511644144811701 0.01212123912097 0.0113187207406609 0.0103862929129071;0.00864787362754835 0.01212123912097 0.0499049386054777 0.0101565611757545 0.00962680560948092;0.00696743777968145 0.0113187207406609 0.0101565611757545 0.0478932375689783 0.00799204934022202;0.0100489738302451 0.0103862929129071 0.00962680560948092 0.00799204934022202 0.0456554699956383]
intento: 164 tiempo: 0.013 [0.0450095450965362 0.0069768905384734 0.010083919898777 0.00852796899780683 0.00781304761579183;0.0069768905384734 0.0499281109160592 0.0119075965427432 0.0140526012858441 0.0088512320945019;0.010083919898777 0.0119075965427432 0.0521484609422651 0.0134398358233635 0.0115159755371511;0.00852796899780683 0.0140526012858441 0.0134398358233635 0.0530248882118004 0.0115958957105186;0.00781304761579183 0.0088512320945019 0.0115159755371511 0.0115958957105186 0.0501819116770835]
intento: 166 tiempo: 0.012 [0.0622105719431481 0.0140665904342955 0.0158942188972941 0.015048143544398 0.0153023249223832;0.0140665904342955 0.060320327530606 0.0115819381165144 0.0121961114973523 0.013130572437543;0.0158942188972941 0.0115819381165144 0.0575201646229483 0.0125058449034192 0.0145644186702798;0.015048143544398 0.0121961114973523 0.0125058449034192 0.0636864773518934 0.0122737476366467;0.0153023249223832 0.013130572437543 0.0145644186702798 0.0122737476366467 0.0563045467875456]
intento: 168 tiempo: 0.011 [0.0664944020584464 0.0199693911909242 0.0129197203138325 0.0151355099094287 0.0156095950988051;0.0199693911909242 0.0687383212675044 0.0166340045959248 0.0169264883955486 0.017662063918792;0.0129197203138325 0.0166340045959248 0.0627874234305136 0.0145867202555987 0.0154369632936174;0.0151355099094287 0.0169264883955486 0.0145867202555987 0.0672303827016623 0.0149997636919899;0.0156095950988051 0.017662063918792 0.0154369632936174 0.0149997636919899 0.0662282682908176]
intento: 170 tiempo: 0.012 [0.0509548305422106 0.0134922400932787 0.00840434486117945 0.0114188485997363 0.0141483294401542;0.0134922400932787 0.058002909382348 0.0147670592429051 0.0127232445312636 0.0125896222860452;0.00840434486117945 0.0147670592429051 0.0578069665133784 0.0105464349380414 0.0092006879544241;0.0114188485997363 0.0127232445312636 0.0105464349380414 0.052339526598175 0.0144023929848926;0.0141483294401542 0.0125896222860452 0.0092006879544241 0.0144023929848926 0.0567713257586117]
intento: 172 tiempo: 0.011 [0.0551905290206412 0.0122188214057243 0.0130507098685486 0.0108629304918985 0.011761197440181;0.0122188214057243 0.0503398903332404 0.0117159553900368 0.00949707395158644 0.0110167016301936;0.0130507098685486 0.0117159553900368 0.056165699435838 0.0127724163477216 0.0131276189276975;0.0108629304918985 0.00949707395158644 0.0127724163477216 0.0514108582038244 0.0103495278370543;0.011761197440181 0.0110167016301936 0.0131276189276975 0.0103495278370543 0.0511408279899241]
intento: 174 tiempo: 0.012 [0.0753464052060487 0.0169156011854944 0.0166054844340072 0.017440928377042 0.0168086816540978;0.0169156011854944 0.0663839680334745 0.0150546233817385 0.0187399753908667 0.0124917885107256;0.0166054844340072 0.0150546233817385 0.0717280101398057 0.0149728631197859 0.0139746812126496;0.017440928377042 0.0187399753908667 0.0149728631197859 0.0679959600503788 0.014232056123563;0.0168086816540978 0.0124917885107256 0.0139746812126496 0.014232056123563 0.0683630867564005]
intento: 176 tiempo: 0.012 [0.0663636430397339 0.0131524122688098 0.0146973744132594 0.0135062396094762 0.0178015689631474;0.0131524122688098 0.0610998678131492 0.015686290977205 0.0123606251496595 0.0148689462358016;0.0146973744132594 0.015686290977205 0.0655059053553196 0.0161936742881826 0.017086763211395;0.0135062396094762 0.0123606251496595 0.0161936742881826 0.0635675771141013 0.0121697845010882;0.0178015689631474 0.0148689462358016 0.017086763211395 0.0121697845010882 0.0670399872515883]
intento: 178 tiempo: 0.011 [0.0532334341189357 0.0103766421122699 0.0116479120800463 0.00940114649272953 0.0140750111037977;0.0103766421122699 0.0541759183097165 0.0108453743937725 0.0146288784290116 0.0135811190180727;0.0116479120800463 0.0108453743937725 0.050775255498809 0.00966166507463967 0.0133224509842762;0.00940114649272953 0.0146288784290116 0.00966166507463967 0.0531784954442965 0.0149806793047502;0.0140750111037977 0.0135811190180727 0.0133224509842762 0.0149806793047502 0.0602946682804569]
intento: 180 tiempo: 0.012 [0.0667405940992735 0.0220368935634639 0.0133753488187558 0.013237320414311 0.0144647301445491;0.0220368935634639 0.0733179777960987 0.0160737841113901 0.0167119320186753 0.0171350636637667;0.0133753488187558 0.0160737841113901 0.0741168001110966 0.0113182547264823 0.0173412991415974;0.013237320414311 0.0167119320186753 0.0113182547264823 0.063901968743517 0.0114421464028867;0.0144647301445491 0.0171350636637667 0.0173412991415974 0.0114421464028867 0.0647032485003937]
intento: 182 tiempo: 0.012 [0.051477324724694 0.0104723413974317 0.0110149399254812 0.01383678503822 0.0128320927659327;0.0104723413974317 0.0556932174212005 0.00976847676862603 0.0113169967407034 0.0109964147063083;0.0110149399254812 0.00976847676862603 0.0534931352334931 0.014304299744188 0.0137086627432973;0.01383678503822 0.0113169967407034 0.014304299744188 0.0567503218929987 0.0152794556220768;0.0128320927659327 0.0109964147063083 0.0137086627432973 0.0152794556220768 0.0591350648320935]
intento: 184 tiempo: 0.012 [0.0559798431006612 0.0145690727573175 0.0155358798082181 0.0129434994171084 0.0125207723055534;0.0145690727573175 0.0647990686567661 0.0178005456899144 0.0154792424510537 0.0154168471969382;0.0155358798082181 0.0178005456899144 0.0675192352033301 0.0121010031826072 0.0125286195563795;0.0129434994171084 0.0154792424510537 0.0121010031826072 0.0596368647945733 0.0115789280531915;0.0125207723055534 0.0154168471969382 0.0125286195563795 0.0115789280531915 0.0555913959413803]
intento: 186 tiempo: 0.013 [0.0526174475987251 0.0111381550457475 0.00837662464325805 0.00956369969873038 0.00987999480907993;0.0111381550457475 0.0524645509863898 0.0101068948519355 0.0119373975381859 0.0119435490942212;0.00837662464325805 0.0101068948519355 0.0495909547362324 0.010724063901404 0.0115953105142833;0.00956369969873038 0.0119373975381859 0.010724063901404 0.0527541952268102 0.0119149312936764;0.00987999480907993 0.0119435490942212 0.0115953105142833 0.0119149312936764 0.0505384127970083]
intento: 188 tiempo: 0.012 [0.0593062303174977 0.0128943405197215 0.0123059839064092 0.0162696330015177 0.0135687424505698;0.0128943405197215 0.0674241697048424 0.0164847695143849 0.0183893818249733 0.0174689201257222;0.0123059839064092 0.0164847695143849 0.0621485420199607 0.017259169044095 0.0147307221806694;0.0162696330015177 0.0183893818249733 0.017259169044095 0.0628741693256224 0.0141831959661605;0.0135687424505698 0.0174689201257222 0.0147307221806694 0.0141831959661605 0.0615378789935832]
intento: 190 tiempo: 0.015 [0.0738970917588459 0.0197021750113264 0.0149624229712064 0.0251366016291346 0.0144532361490828;0.0197021750113264 0.0781089213129216 0.0187216621002459 0.0274324517371672 0.017001567710153;0.0149624229712064 0.0187216621002459 0.070692971617006 0.0241377510454558 0.0204064583730394;0.0251366016291346 0.0274324517371672 0.0241377510454558 0.0907454361110482 0.0226453562823517;0.0144532361490828 0.017001567710153 0.0204064583730394 0.0226453562823517 0.077324901112053]
intento: 192 tiempo: 0.012 [0.0622152128050804 0.0159527700910804 0.0122531440171021 0.0124809478477402 0.0142828169002212;0.0159527700910804 0.0699678495355639 0.0186768221931846 0.0172751238205686 0.0195821560768534;0.0122531440171021 0.0186768221931846 0.0695578756374591 0.0183429250843354 0.0157490787924187;0.0124809478477402 0.0172751238205686 0.0183429250843354 0.0769846008851985 0.0196364178532621;0.0142828169002212 0.0195821560768534 0.0157490787924187 0.0196364178532621 0.0671173572624003]
intento: 194 tiempo: 0.012 [0.052907729692464 0.0120892944910888 0.0128632788160337 0.0094088693031362 0.0151127783047126;0.0120892944910888 0.0578593744065773 0.0132237166788901 0.0107730341302255 0.0152294604538686;0.0128632788160337 0.0132237166788901 0.0578221386617812 0.00901582211595567 0.0135251666753338;0.0094088693031362 0.0107730341302255 0.00901582211595567 0.0511204025055585 0.0139179575936313;0.0151127783047126 0.0152294604538686 0.0135251666753338 0.0139179575936313 0.0630409454949558]
intento: 196 tiempo: 0.012 [0.0546337492587883 0.0115562825174909 0.0125562507298793 0.00931092401949624 0.0107508307463583;0.0115562825174909 0.0491608979106387 0.0118500247845219 0.00828992458579705 0.0105907186403919;0.0125562507298793 0.0118500247845219 0.0488712832923566 0.00952220101657708 0.0112026214684997;0.00931092401949624 0.00828992458579705 0.00952220101657708 0.0442740114442009 0.00983756000901713;0.0107508307463583 0.0105907186403919 0.0112026214684997 0.00983756000901713 0.0536690709880084]
intento: 198 tiempo: 0.012 [0.0613448362194277 0.0164256130767541 0.0135874015638369 0.016283383251501 0.0132229698049043;0.0164256130767541 0.0727770990288459 0.0139476002136692 0.0213939836895182 0.0181314490855998;0.0135874015638369 0.0139476002136692 0.0571076524658731 0.0177586101538973 0.0148493356312678;0.016283383251501 0.0213939836895182 0.0177586101538973 0.068482790631805 0.0198895534052982;0.0132229698049043 0.0181314490855998 0.0148493356312678 0.0198895534052982 0.064690114782548]
intento: 200 tiempo: 0.012 [0.0475699547143011 0.0103596763456208 0.00913318470410686 0.0061469587066773 0.00772948504568126;0.0103596763456208 0.0474020994946879 0.0116709504733763 0.00906060147086777 0.0110445179854544;0.00913318470410686 0.0116709504733763 0.0590664467926069 0.0137451205914094 0.016643445238992;0.0061469587066773 0.00906060147086777 0.0137451205914094 0.0503984737191394 0.0123780715481173;0.00772948504568126 0.0110445179854544 0.016643445238992 0.0123780715481173 0.0529450394429366]
